,close,volume
191,185.58538818359375,72816000
192,185.7144470214844,62927400
193,185.07752990722656,89788300
194,186.04153442382812,51855000
195,183.69183349609375,130367400
196,183.9328460693359,73866100
197,183.33042907714844,101357000
198,183.4250640869141,93346200
199,182.7882080078125,58275700
200,183.9328460693359,76869700
201,184.4234619140625,66519200
202,184.07916259765625,73639800
203,184.1652679443359,89089100
204,184.948486328125,60146600
205,184.32875061035156,66542300
206,183.9586639404297,75705500
207,183.4680938720703,77220200
208,182.9259033203125,140623200
209,182.9344940185547,61272500
210,181.60903930664065,122781800
211,180.5160369873047,103330800
212,179.6897735595703,88939300
213,179.49183654785156,109122100
214,183.45089721679688,109794900
215,184.27716064453125,106772100
216,186.23085021972656,258429000
217,186.6956024169922,172113300
218,186.2652587890625,100552700
219,186.41151428222656,94580000
220,187.86610412597656,91652600
221,187.51321411132812,65617700
222,188.47718811035156,69797200
223,188.0554962158203,86265800
224,189.47557067871097,72402600
225,189.84564208984375,67429000
226,189.94891357421875,56620200
227,190.6546630859375,37872300
228,189.7595672607422,76572500
229,190.1296539306641,69886700
230,189.6735076904297,113291800
231,188.9763946533203,79040500
232,189.07101440429688,74840300
233,190.2070770263672,67837800
234,190.8096160888672,59877400
235,193.30551147460935,110738100
236,193.7788848876953,99714400
237,194.94940185546875,88005800
238,194.72560119628903,102016100
239,196.0251922607422,110477500
240,194.40711975097656,142501800
241,195.20758056640625,124972600
242,194.82579040527344,156420200
243,195.24998474121097,90341100
244,196.00320434570312,89838800
245,195.4577789306641,67909000
246,195.12017822265625,56219100
247,195.4058837890625,36697800
248,195.89064025878903,42672500
249,194.2716827392578,64095000
250,194.2284393310547,48696100
251,193.5185089111328,108998300
252,194.99899291992188,91366500
253,196.15904235839844,78744400
254,196.00320434570312,78379000
255,196.70448303222656,71559900
256,196.05516052246097,46939700
257,196.05516052246097,63771900
258,196.60922241210935,74650000
259,196.11572265625,72113200
260,196.56593322753903,62717900
261,195.87335205078125,61240800
262,196.3062286376953,54793300
263,195.57899475097656,66608800
264,196.2975616455078,129168600
265,195.78680419921875,75061600
266,197.0420837402344,95555300
267,198.74758911132812,84437700
268,198.53982543945312,59970700
269,198.2281494140625,59711100
270,196.99884033203125,79737300
271,196.98150634765625,75880800
272,197.05941772460935,79117700
273,197.18931579589844,69657600
274,198.5485076904297,80563200
275,198.19349670410156,57790100
276,198.2021942138672,57931200
277,198.46189880371097,51566200
278,199.6393280029297,65955200
279,200.42709350585935,66015900
280,201.51795959472656,55182100
281,202.3230743408203,71109000
282,203.37928771972656,86785800
283,203.2061462402344,84722400
284,203.52642822265625,77204100
285,204.73849487304688,88946100
286,204.55670166015625,62115200
287,204.6952209472656,74615900
288,204.95489501953125,82381600
289,205.27517700195312,56515400
290,204.7211456298828,96961900
291,207.58676147460935,149158200
292,206.27947998046875,70246000
293,206.40939331054688,81974300
294,205.7946929931641,55391500
295,205.1800079345703,65103700
296,204.7991180419922,78168800
297,205.05877685546875,90683900
298,205.7773895263672,81991700
299,205.88128662109375,57256800
300,205.09347534179688,59880800
301,206.86819458007812,96081800
302,206.4613342285156,78344000
303,206.0987548828125,89002100
304,205.8726806640625,52537000
305,203.22933959960935,131809300
306,203.70765686035156,97569200
307,203.49024963378903,100410300
308,203.3424072265625,112504900
309,203.13377380371097,87454500
310,204.6119384765625,93483900
311,204.8031463623047,61950400
312,205.45529174804688,56737900
313,204.97706604003903,73733100
314,204.62059020996097,85546500
315,204.75100708007812,56466200
316,204.142333984375,108800600
317,204.71620178222656,69135800
318,204.507568359375,74412300
319,204.62928771972656,67615300
320,204.38580322265625,88045300
321,203.49024963378903,81864400
322,202.1686248779297,92880400
323,203.9597625732422,68405400
324,203.35113525390625,83225800
325,202.9772491455078,68699900
326,204.62928771972656,92572200
327,203.9771270751953,110389800
328,206.2204437255859,119209900
329,207.42042541503903,76698300
330,207.28997802734375,84702500
331,207.4638671875,57410300
332,207.01171875,63532800
333,207.53338623046875,66882500
334,207.6117248535156,57375700
335,207.3595428466797,73137700
336,207.60301208496097,61462700
337,208.4202880859375,62001300
338,208.385498046875,48385700
339,208.1942443847656,51363200
340,208.5681304931641,54293800
341,208.14207458496097,62358300
342,207.79428100585935,53912700
343,208.9420166015625,61918900
344,208.7506866455078,51241800
345,205.046630859375,172174100
346,205.8726806640625,107047700
347,207.21170043945312,115011400
348,208.26382446289065,61010600
349,208.72467041015625,48341700
350,209.2115936279297,46927700
351,210.21144104003903,64071700
352,210.16802978515625,46629900
353,209.9853973388672,35201900
354,209.93325805664065,91796000
355,211.6027069091797,68962000
356,212.30699157714844,88666100
357,212.15052795410156,44698800
358,211.4722900390625,50375400
359,211.8635711669922,54144300
360,211.96791076660156,65950700
361,211.64610290527344,132256400
362,211.6027069091797,86108100
363,212.63735961914065,60067000
364,212.36782836914065,78602300
365,211.95916748046875,66464900
366,212.00552368164065,84553100
367,213.77052307128903,65123800
368,212.3288726806641,56906400
369,212.27638244628903,55977600
370,212.1802673339844,44148100
371,212.4336395263672,66986800
372,212.57345581054688,56700500
373,210.86094665527344,82247700
374,212.7481384277344,70042600
375,210.87840270996097,106949700
376,211.2715606689453,86820700
377,211.6298828125,39153800
378,212.11912536621097,54427600
379,210.17938232421875,65400800
380,211.5424346923828,57972300
381,211.76956176757812,36663300
382,211.6123504638672,50354600
383,213.2025604248047,59610400
384,213.5607757568359,39471600
385,214.5568389892578,60262700
386,214.53057861328125,33531900
387,214.64419555664065,42742500
388,215.8063201904297,51034300
389,215.90237426757812,47135200
390,215.7101593017578,82340800
391,215.65777587890625,46622300
392,216.1820373535156,54915600
393,216.1907196044922,47575400
394,215.98980712890625,70766600
395,215.73638916015625,50088400
396,215.6140899658203,65838700
397,216.09466552734375,55050400
398,216.1995086669922,47211200
399,215.78013610839844,40856000
400,216.17327880859375,60191800
401,216.57518005371097,31995000
402,216.04220581054688,61719400
403,216.0334625244141,62632600
404,212.9840850830078,120479500
405,213.2986297607422,74869900
406,215.41311645507812,73291900
407,215.38687133789065,55242700
408,215.7626190185547,56715500
409,212.3986968994141,128490400
410,212.0667266845703,136748000
411,212.232666015625,65469700
412,214.45201110839844,63140100
413,213.68307495117188,50203800
414,213.1851043701172,50741700
415,213.68307495117188,64445900
416,213.69183349609375,40565600
417,213.9365234375,51135700
418,214.95005798339844,62030800
419,216.2431640625,103803900
420,216.54901123046875,62007000
421,214.9937286376953,91398800
422,215.7277069091797,57916900
423,215.70144653320312,58034700
424,215.44808959960935,63832800
425,217.7460174560547,71364800
426,218.4799346923828,56896000
427,218.5848388671875,59228000
428,218.51492309570312,95446300
429,218.80905151367188,95432400
430,219.2744903564453,46235200
431,219.49395751953125,47108100
432,219.5730133056641,59574100
433,218.98471069335935,48211400
434,219.0286102294922,51214000
435,218.580810546875,57064400
436,218.71246337890625,54082000
437,219.5641937255859,81001400
438,219.82766723632812,44778800
439,220.6003570556641,85578000
440,221.55751037597656,59023000
441,222.0316162109375,66810200
442,222.29510498046875,55953600
443,223.6122283935547,63522800
444,223.3574981689453,80646000
445,222.9887237548828,35803100
446,223.5770568847656,43057400
447,223.92828369140625,47674300
448,223.5946350097656,47065100
449,223.86685180664065,54800400
450,224.16534423828125,38221700
451,224.32342529296875,31561000
452,224.54290771484375,40888300
453,224.60438537597656,61903800
454,225.76345825195312,89176400
455,224.88536071777344,63915300
456,225.2805328369141,66935900
457,224.16534423828125,103715300
458,224.4551544189453,69798000
459,226.2902984619141,85562500
460,225.44740295410156,54285700
461,225.798583984375,60304800
462,226.09713745117188,54202700
463,226.1849670410156,56449500
464,226.94015502929688,59589700
465,227.2913055419922,49652600
466,227.1333465576172,57502200
467,227.51966857910156,50469600
468,226.6942901611328,95085500
469,226.6239776611328,59984700
470,226.83468627929688,50228600
471,226.30789184570312,61315200
472,225.17515563964844,80811500
473,227.08935546875,67777000
474,226.4220428466797,75756800
475,226.8083953857422,48075500
476,228.29234313964844,69176800
477,228.0904083251953,45033400
478,228.6171875,27856500
479,228.5030975341797,52274900
480,230.8212127685547,98971700
481,230.68077087402344,77512100
482,232.70033264160156,127894400
483,232.2173614501953,164390900
484,231.93641662597656,94040600
485,231.10220336914065,77994500
486,231.1461181640625,75898600
487,231.8749542236328,77218600
488,233.1393890380859,76563900
489,233.841796875,83077500
490,234.2544860839844,85195800
491,234.22821044921875,102905400
492,233.2710418701172,100666700
493,235.2136383056641,144610300
494,236.70510864257812,83653600
495,235.79611206054688,82382900
496,235.67250061035156,76751500
497,236.1579132080078,67032300
498,236.09616088867188,78720900
499,235.8137359619141,45244400
500,235.92855834960935,57751000
501,236.41390991210935,45116100
502,235.52249145507812,96007400
503,237.20816040039065,86655700
504,238.70860290527344,90070400
505,239.71469116210935,80636400
506,241.312255859375,83524000
507,241.75344848632812,57319200
508,242.3006896972656,57254000
509,241.9300079345703,69574300
510,243.69509887695312,62361500
511,245.28379821777344,90816100
512,244.4452667236328,106555100
513,246.77532958984375,113258800
514,246.3604736328125,100728000
515,247.48129272460935,140920100
516,249.49363708496097,91322400
517,250.02308654785156,97084700
518,249.92605590820312,134816100
519,250.0319671630859,84587300
520,252.92674255371097,107743100
521,251.2499084472656,90118300
522,248.6728515625,131796400
523,248.79640197753903,108364800
524,248.51394653320312,90102500
525,243.10385131835935,173174800
526,232.93658447265625,294681800
527,237.5259704589844,355026800
528,236.23736572265625,167376100
529,227.37643432617188,246449500
530,230.79196166992188,283565300
531,234.18096923828125,143736000
532,234.76345825195312,81223600
533,237.9319305419922,120735700
534,240.96798706054688,111200300
535,241.0384979248047,160420100
536,239.52940368652344,86369700
537,238.33790588378903,98883700
538,238.6467437744141,110511300
539,242.45069885253903,92766400
540,245.2660369873047,86491400
541,242.2036590576172,99099200
542,239.74998474121097,121907800
543,236.2639007568359,176855100
544,237.4818572998047,139083200
545,240.22659301757812,97307400
546,240.8355712890625,79213200
547,240.74737548828125,87063500
548,241.9123077392578,66901200
549,246.12220764160156,113625300
550,245.8132781982422,71924800
551,244.2246551513672,91968900
552,242.97137451171875,105895100
553,242.70664978027344,83433000
554,242.96987915039065,100343700
555,239.68234252929688,109208400
556,240.08995056152344,59757300
557,239.6291961669922,78709600
558,233.63917541503903,148785900
559,228.65921020507812,183534800
560,234.91505432128903,141956100
561,230.91883850097656,129941400
562,230.23648071289065,146452300
563,233.17835998535156,111601600
564,228.1452484130859,186286300
565,231.0694122314453,119956900
566,233.5416717529297,123715300
567,235.38473510742188,82652600
568,230.13902282714844,179521200
569,231.27322387695312,105442900
570,234.95054626464844,103529000
571,233.7188415527344,91140200
572,235.6416931152344,68890500
573,234.95054626464844,85079200
574,236.88226318359375,63405300
575,239.41647338867188,64682000
576,239.5937957763672,57303900
577,238.2646026611328,77655900
578,236.2442626953125,99953100
579,236.2087860107422,65558000
580,233.02772521972656,112885500
581,233.60365295410156,103840900
582,235.97840881347656,67731900
583,236.199951171875,57053600
584,234.3834991455078,82182300
585,234.79991149902344,74203400
586,233.22268676757812,86368900
587,232.70877075195312,136311500
588,235.72152709960935,91222100
589,236.51902770996097,55304900
590,236.51902770996097,67499200
591,238.8050842285156,59666100
592,241.03805541992188,72063900
593,241.7736053466797,59871500
594,241.8887176513672,54790600
595,240.2228546142578,87036100
596,241.23304748535156,53942600
597,241.0292510986328,56536400
598,240.42669677734375,64368000
599,242.23426818847656,58025900
600,241.56085205078125,52966400
601,242.2255096435547,64694200
602,241.7292633056641,76043800
603,241.15333557128903,56374800
604,238.3797607421875,115908600
605,241.56085205078125,69678400
606,240.08103942871097,93519900
607,242.4381103515625,71258400
608,243.5900421142578,45385200
609,243.7672576904297,51135000
610,245.80535888671875,62732200
611,245.77880859375,72969400
612,246.50537109375,72139700
613,246.8332061767578,58892500
614,247.15232849121097,72329000
615,246.36361694335935,79070600
616,246.9840087890625,77097600
617,246.66876220703125,120041600
618,246.1614227294922,52917600
619,245.2179412841797,97531500
620,245.63626098632812,53785500
621,244.0964508056641,71061400
622,244.5414276123047,54898500
623,241.2126312255859,137854200
624,241.74659729003903,68547400
625,239.7438812255859,105110700
626,241.1146545410156,76650500
627,241.46177673339844,97592500
628,241.9780731201172,63554800
629,241.12350463867188,42187100
630,243.0906219482422,56925900
631,245.1467437744141,66493700
632,247.3540802001953,50550400
633,248.2441864013672,51966800
634,246.42835998535156,77054700
635,248.66261291503903,60124700
636,248.8583984375,48216000
637,248.6358642578125,48201000
638,249.6416015625,52315500
639,250.16677856445312,44593500
640,249.2232666015625,61412100
641,248.93849182128903,82337700
642,249.4013671875,47047600
643,250.65631103515625,68026900
644,252.79261779785156,78882900
645,252.19618225097656,57919500
646,250.4872589111328,76768700
647,249.17884826660156,63742500
648,250.40711975097656,68570500
649,249.9887237548828,53853300
650,251.3506317138672,63426400
651,252.42762756347656,53935400
652,253.35336303710935,39400900
653,254.19000244140625,43196600
654,254.0832672119141,42114600
655,253.736083984375,35717000
656,252.0359649658203,77076000
657,251.09243774414065,65732900
658,252.69468688964844,43842000
659,250.8076629638672,102925400
660,252.8371429443359,69967900
661,253.7272186279297,65618500
662,254.2701416015625,39807500
663,254.8664398193359,67272000
664,254.71522521972656,44993300
665,254.37692260742188,49204900
666,255.90786743164065,57487400
667,257.9283142089844,57072400
668,258.0528869628906,46943500
669,259.44146728515625,61485500
670,258.39111328125,61229500
671,258.4001159667969,66140800
672,257.9549560546875,57594400
673,257.2607421875,72452400
674,256.486328125,65909900
675,255.98800659179688,73524800
676,256.4330139160156,50210900
677,257.278564453125,50530500
678,257.34075927734375,59810800
679,258.8629455566406,51034200
680,258.9074401855469,55079900
681,257.5366516113281,68244000
682,258.9341125488281,61930400
683,259.21002197265625,49080600
684,261.3106689453125,100360600
685,261.0718688964844,105479700
686,260.2046813964844,53409600
687,259.9632263183594,44370000
688,259.1853332519531,79739700
689,259.9095153808594,59249500
690,259.9363098144531,70091400
691,260.83941650390625,62078900
692,260.6873779296875,47258200
693,260.8304748535156,64694600
694,258.7919616699219,111545900
695,257.34344482421875,105951700
696,257.34344482421875,87742200
697,256.96795654296875,74339000
698,248.83155822753903,214731000
699,243.35061645507812,274840500
700,246.73036193847656,183186500
701,245.3445281982422,102263700
702,250.7090759277344,118255800
703,250.7538604736328,110626000
704,247.1327209472656,134557500
705,246.99850463867188,139901600
706,245.88992309570312,82415800
707,244.6380920410156,146352700
708,237.22596740722656,177806700
709,241.4818572998047,138061500
710,237.23487854003903,201574600
711,235.9204864501953,160749100
712,239.41653442382812,157116000
713,241.97369384765625,128296300
714,244.54872131347656,99495000
715,243.10031127929688,122634100
716,244.4414520263672,65622500
717,245.98826599121097,60085900
718,251.2546234130859,102752100
719,250.798583984375,65584900
720,248.3487243652344,98812600
721,243.7082061767578,99673600
722,243.2522430419922,98176600
723,241.58920288085935,125335900
724,244.1105499267578,135101400
725,244.74546813964844,126668000
726,240.60568237304688,103061700
727,236.1529541015625,136021300
728,236.95767211914065,75563700
729,235.37518310546875,42807900
730,239.1750946044922,79981400
731,239.9797515869141,75502400
732,245.50540161132812,127629600
733,244.9689483642578,82346400
734,246.4620819091797,98204200
735,249.7255859375,103176300
736,241.6338348388672,177986000
737,241.26730346679688,204185400
738,235.66116333007812,161018900
739,236.10836791992188,151445900
740,236.1619110107422,121504400
741,237.35107421875,97976700
742,237.27066040039065,96662700
743,232.88951110839844,116961100
744,228.3205718994141,165492300
745,228.0701904296875,134515100
746,224.65467834472656,214992800
747,220.997802734375,252053400
748,216.46961975097656,255345600
749,210.7499084472656,147311600
750,221.39793395996097,218485400
751,223.0977478027344,186267300
752,222.80995178222656,153100200
753,224.76153564453125,144299400
754,224.9953155517578,126925200
755,219.62632751464844,144140700
756,226.9828338623047,142628800
757,228.77252197265625,103139100
758,230.9219207763672,102512600
759,232.00119018554688,95006600
760,232.81954956054688,96823900
761,232.9094696044922,73858100
762,231.4884796142578,70908200
763,234.1415557861328,85208300
764,234.70814514160156,77636700
765,236.48878479003903,96118400
766,239.636474609375,127900300
767,236.39889526367188,115531200
768,236.89352416992188,86030300
769,237.0194091796875,59204100
770,239.02493286132812,96883400
771,237.2082672119141,85613700
772,236.89352416992188,66136300
773,240.64369201660156,92473700
774,242.7572021484375,104012100
775,242.8741149902344,85782500
776,244.58287048339844,60744800
777,245.60801696777344,79552800
778,245.28428649902344,58347800
779,242.946044921875,95482000
780,243.2427978515625,75788900
781,243.37774658203125,68021400
782,246.5074005126953,72270200
783,247.3078155517578,65277200
784,246.7592315673828,83234400
785,249.44821166992188,97088700
786,249.8798828125,59120800
787,250.38351440429688,76610800
788,249.49313354492188,64214700
789,251.04000854492188,78114600
790,251.3817901611328,69030700
791,251.2019500732422,56844100
792,251.09410095214844,56921600
793,250.62628173828125,69268300
794,252.1911773681641,78880500
795,251.2738800048828,106494600
796,250.93209838867188,59114600
797,249.4122772216797,75039800
798,247.3257751464844,94885100
799,246.83119201660156,85795800
800,250.4105224609375,65098900
801,251.35482788085935,79667500
802,253.01856994628903,80639200
803,252.8567047119141,67518400
804,254.10592651367188,81309000
805,255.0272979736328,62199800
806,255.09054565429688,90268100
807,254.32272338867188,84609200
808,257.19525146484375,79550400
809,252.24514770507812,122659300
810,252.0554351806641,85575200
811,253.93429565429688,68125900
812,252.6064910888672,72224700
813,253.56398010253903,56238500
814,255.1627960205078,82186800
815,258.1888427734375,77617900
816,258.3152770996094,40070400
817,258.7218933105469,68243200
818,259.40826416015625,48997500
819,260.6639099121094,58621700
820,260.86260986328125,53566300
821,259.5257263183594,66142300
822,260.41094970703125,52601500
823,260.33868408203125,55093100
824,262.1001281738281,69727800
825,261.928466796875,49596700
826,262.1001281738281,52153200
827,261.4587707519531,58268300
828,261.9736633300781,68708500
829,262.1995544433594,40160100
830,264.5570373535156,52246600
831,263.969970703125,50392900
832,263.80731201171875,57770900
833,265.03594970703125,50916400
834,265.4513244628906,57197700
835,265.5867919921875,81111700
836,263.590576171875,71671900
837,263.021484375,65030200
838,265.5958557128906,56543700
839,264.5028991699219,107198100
840,260.08575439453125,144729900
841,259.72442626953125,91568300
842,258.9386901855469,103471100
843,260.2394104003906,112429300
844,253.6994171142578,127290500
845,255.99386596679688,77003200
846,257.4932861328125,73956400
847,259.8780212402344,76749600
848,258.19781494140625,100353000
849,256.49066162109375,62877600
850,258.8030700683594,46847100
851,258.00811767578125,49482500
852,254.8556671142578,98733800
853,255.43373107910156,55268100
854,253.05813598632812,70029400
855,251.35984802246097,104972900
856,252.04638671875,62523800
857,248.6500244140625,86862800
858,248.01771545410156,96428000
859,253.40139770507812,77231900
860,255.59637451171875,71169700
861,257.2583923339844,69430400
862,259.83282470703125,74272200
863,261.0252380371094,60799100
864,260.9620361328125,58641300
865,260.5013427734375,47096300
866,261.5762023925781,48945200
867,261.2871398925781,52324700
868,261.3865661621094,39205700
869,264.1235656738281,85434800
870,264.7196960449219,78674400
871,267.2488708496094,116570000
872,266.86041259765625,83309500
873,266.53375244140625,47582700
874,263.91961669921875,82028700
875,263.65625,51584900
876,264.5911560058594,40355200
877,265.9527587890625,59350900
878,268.3671569824219,78705600
879,269.06610107421875,61504500
880,271.2173156738281,40898900
881,270.9087219238281,51677300
882,269.4200744628906,45841800
883,269.75592041015625,41101300
884,271.0447692871094,58448500
885,271.68023681640625,50826100
886,272.8966064453125,40326000
887,272.9873352050781,33900000
888,272.1067810058594,36650100
889,270.2550964355469,36036300
890,271.2444763183594,51392600
891,269.7377624511719,58678600
892,270.400390625,43638100
893,272.333740234375,44564500
894,273.61358642578125,47213200
895,272.3065185546875,55394100
896,274.13092041015625,45084100
897,273.63177490234375,38126500
898,272.9600524902344,45849000
899,269.9737854003906,104245200
900,267.6228942871094,142646600
901,265.6078186035156,116749700
902,257.62005615234375,178745400
903,261.2327575683594,120711700
904,261.3870544433594,140572300
905,266.5154724121094,87713900
906,264.7001647949219,93730000
907,261.47784423828125,65527600
908,265.5442810058594,94299800
909,257.6927795410156,135622100
910,258.3734436035156,99556600
911,262.18585205078125,83018300
912,265.34454345703125,53571800
913,263.31134033203125,51596400
914,265.4534606933594,49524700
915,265.3718566894531,51666400
916,258.55511474609375,149161500
917,261.41424560546875,72423800
918,260.3886413574219,66668900
919,262.22216796875,59696700
920,265.571533203125,57899400
921,265.4534606933594,62901200
922,263.90130615234375,69101400
923,266.896728515625,46887300
924,270.3277587890625,83258100
925,270.5364685058594,49584300
926,270.6728210449219,51260300
927,270.6091613769531,57947100
928,272.5334777832031,68821100
929,273.4774169921875,72908700
930,273.2958984375,62104800
931,272.4516906738281,58191200
932,273.1416320800781,41475500
933,273.3049621582031,73375800
934,273.2867736816406,76560500
935,271.99560546875,89565000
936,271.9317932128906,43476800
937,269.7979431152344,94869400
938,271.39385986328125,71854000
939,270.8283996582031,56179700
940,269.3693542480469,84746600
941,270.6186218261719,51662400
942,267.3998107910156,88242400
943,262.6761779785156,122539500
944,264.82830810546875,85278800
945,268.4118957519531,65091200
946,267.2537536621094,59610500
947,263.10479736328125,95708100
948,265.6033020019531,62359400
949,267.3998107910156,55296300
950,270.17181396484375,98720400
951,269.8708801269531,40394800
952,272.5427551269531,46754500
953,272.1050720214844,48928200
954,272.90753173828125,45736600
955,271.7129821777344,64304000
956,273.5549011230469,39048600
957,272.66131591796875,48594700
958,273.4546203613281,34352200
959,273.90142822265625,35453100
960,275.0230712890625,45205400
961,276.5732421875,42147000
962,276.4911804199219,44284900
963,277.3392639160156,49643900
964,276.6006164550781,69053800
965,279.16302490234375,71141500
966,280.2845764160156,60606900
967,279.9745178222656,42933200
968,280.0384521484375,46487100
969,281.0232238769531,54272300
970,281.71624755859375,49032100
971,281.17828369140625,35797300
972,281.77093505859375,46484600
973,281.8620910644531,53917700
974,282.2724609375,51219900
975,284.3151550292969,62023600
976,284.52484130859375,49228000
977,284.4427490234375,67804700
978,283.3849792480469,79406200
979,282.9290466308594,54664700
980,283.5583190917969,44850200
981,285.755859375,48647200
982,286.4032897949219,37569000
983,287.6799621582031,44444600
984,286.6130676269531,36592700
985,284.1783752441406,75767800
986,282.2724609375,73941700
987,284.01416015625,49080000
988,284.52484130859375,40709000
989,287.1236267089844,48927000
990,286.2209167480469,34838500
991,285.90179443359375,52649800
992,286.7134094238281,53429100
993,289.18450927734375,96389600
994,289.3577880859375,81503900
995,291.345703125,82749700
996,291.4095458984375,61097700
997,291.4277038574219,48133000
998,292.6223449707031,85310500
999,293.9052429199219,147142100
1000,294.3542785644531,52990000
1001,294.36346435546875,20270000
1002,295.9303894042969,30911200
1003,295.8570861816406,42528800
